5887_59506802624999 1967474554
5888_59506802624999 2491416576
5889_59506802624999 1487096355
5999_59506802624999 1310310588
6109_59506802624999 1398846794
6219_59506802624999 1293994647
6329_59506802624999 1398846794
6439_59506802624999 1325864033
6549_59506802624999 1398846794
6550_59506802624999 2491416576
6660_59506802624999 525669794
6771_59506802624999 242068330
6883_59506802624999 589187214
6993_59506802624999 596187724
7103_59506802624999 580738684
7216_59506802624999 53960398
7326_59506802624999 53960398
7437_59506802624999 248855776
7548_59506802624999 535226816
7552_59506802624999 118437776
7553_59506802624999 213909504
7554_59506802624999 202426480
7555_59506802624999 666894336
7556_59506802624999 636027375
7557_59506802624999 385875968
7667_59506802624999 196839188
7777_59506802624999 211621803
7887_59506802624999 196839188
7888_59506802624999 385875968
7998_59506802624999 268902950
7999_59506802624999 202426480
8000_59506802624999 213909504
8001_59506802624999 118437776
8002_59506802624999 636027375
8003_59506802624999 666894336
8114_59506802624999 1982208833
8115_59506802624999 3468689408
8225_59506802624999 1825157290
8335_59506802624999 2717689625
8336_59506802624999 4458545152
8447_59506802624999 1825157290
8448_59506802624999 3468689408
8558_59506802624999 1982208833
8559_59506802624999 4458545152
8669_59506802624999 2717689625
8671_59506802624999 109499369
8672_59506802624999 159055640
8673_59506802624999 139971694
8785_59506802624999 419430400
8895_59506802624999 236057687
8896_59506802624999 233280842
8897_59506802624999 419430400
9009_59506802624999 550568425
9010_59506802624999 621978831
9120_59506802624999 1050285007
9121_59506802624999 1119863043
9231_59506802624999 954036603
9232_59506802624999 1080403934
9342_59506802624999 1851714409
9452_59506802624999 1772759013
9562_59506802624999 1851714409
9672_59506802624999 1779267478
9782_59506802624999 1851714409
9892_59506802624999 1774167376
9893_59506802624999 2059748107
9894_59506802624999 2541748224
10004_59506802624999 1429557767
10114_59506802624999 1366851348
10224_59506802624999 1429557767
10334_59506802624999 1319636197
10444_59506802624999 1429557767
10554_59506802624999 1350166047
10555_59506802624999 1505162231
10556_59506802624999 2541748224
10558_59506802624999 535226816
10560_59506802624999 140287990
10561_59506802624999 116396895
10562_59506802624999 129612563
10674_59506802624999 402653184
10675_59506802624999 225484995
10785_59506802624999 220765925
10786_59506802624999 402653184
10789_59506802624999 880803840
10858_59506802624999 140287990
10859_59506802624999 264241152
10860_59506802624999 256073738
10861_59506802624999 616562688
10862_59506802624999 582962142
10863_59506802624999 494927872
10973_59506802624999 247478912
11083_59506802624999 277398907
11193_59506802624999 247478912
11194_59506802624999 494927872
11304_59506802624999 217705076
11305_59506802624999 256073738
11306_59506802624999 264241152
11307_59506802624999 140287990
11308_59506802624999 582962142
11309_59506802624999 616562688
11420_59506802624999 2595978809
11421_59506802624999 4726980608
11531_59506802624999 2418607256
11641_59506802624999 1815805166
11642_59506802624999 3200253952
11753_59506802624999 2418607256
11754_59506802624999 4726980608
11864_59506802624999 2595978809
11865_59506802624999 3200253952
11975_59506802624999 1815805166
11978_59506802624999 1234253989
12088_59506802624999 1073923723
12089_59506802624999 564558767
12199_59506802624999 500837934
12200_59506802624999 580972877
12310_59506802624999 510034594
12311_59506802624999 1761523632
12421_59506802624999 1516566936
12531_59506802624999 1618010459
12641_59506802624999 1516549429
12751_59506802624999 1618010459
12861_59506802624999 1506074507
12971_59506802624999 1618010459
12972_59506802624999 2873098240
12973_59506802624999 1656674200
13083_59506802624999 1487327343
13193_59506802624999 1555534386
13303_59506802624999 1464223452
13413_59506802624999 1555534386
13523_59506802624999 1472425268
13633_59506802624999 1555534386
13634_59506802624999 2873098240
13744_59506802624999 535226816
13749_59068738179728 105
13772_59073010928103 86282494
13773_34422789569 9760145
13773_59068738179728 45380165
13773_59073010928103 70434210
13773_59073011714598 25054024
13774_34422789569 640086
13774_59073010928103 8287036
13776_34422789569 17407095
13776_59068738179728 8452780
13776_59073010928103 1857458
13776_59073015516183 15519678
13776_59420939786116 29959
13777_34422789569 668995
13777_59073010928103 877714
13777_59073015516183 15085181
13778_34422789569 34814190
13778_59073010928103 1857458
13778_59073015516183 15519678
13778_59420939786116 29959
13779_34422789569 89388
13780_34422789569 176160768
13801_59073010928103 15459006
13801_59073015516183 382535154
13802_59073015516183 1
13807_59073015516183 2136552
13826_59073015516183 29262782
13827_59073015516183 29264628
13828_59073015516183 29262798
13837_59420939786116 311427007
13837_59506802624999 6291456
13845_59420939786116 153601372
13845_59506802624999 6291456
13848_59420939786116 153661292
13848_59506802624999 6291456
13850_59502529876624 105
13873_59506802624999 4194302
13874_34422789569 2097151
13874_59502529876624 14680057
13874_59506802624999 16777208
13874_59506803411494 2097130
13875_34422789569 613225
13875_59506802624999 613225
13877_34422658488 1
13877_34422789569 2097151
13877_59502529876624 8388604
13877_59506802624999 2097150
13878_59420939786116 29959
13879_59506802624999 2097150
13880_34422789569 35712
13881_34422789569 176160768
